업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,찾아오시는 길,업소정보,자랑거리,추천수,기준년월,업소 사진,lat,lon
9991,강남손제비,1,한식,서울특별시 서울 강남구 테헤란로25길 20,02-2192-3599,,영업시간 :11:20~18:00 좌석수 : 휴무일 : 배달 :가능 예약 : 카드 : 주차 :불가능 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231220124125.jpg,37.5011969,127.0352363
9435,가름커피,4,기타외식업,서울특별시 관악구 신림로23길 16,-,신림동 1523-1 일성트루엘 2층 ,영업시간 : 07:00 ~ 22:00 좌석수 : 10석 예약 : 가능 카드 : 가능 ,* 쿠폰도장 10개 적립시 전메뉴에 한해서 제공,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.4704262,126.9344525
9990,제이나인커피,4,기타외식업,서울특별시 서울 강남구 강남대로66길 14,,,영업시간 :07:00~18:00 좌석수 : 휴무일 : 배달 :가능 예약 : 카드 : 주차 :가능 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231220123915.jpg,37.491727,127.0318498
10399,고덕옛날손짜장,2,중식,"서울특별시 서울 강동구 동남로85길 36, 1층",02-428-2006,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20241002134356.jpg,37.5612263,127.1540321
10400,착한가격안경,13,기타서비스업,"서울특별시 강동구 성내로 11, 1층",02-485-7677,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20241002134533.jpg,37.5287555,127.1254049
10415,산들바람,1,한식,서울특별시 서울 양천구 오목로 276-4,02-2646-3293,목동역 5번 출구에서 329m,영업시간 : 월 ~ 토 (11:00 ~ 20:00)  휴무일 : 매주 일요일 ,가격이 저렴하고 맛이 뛰어나며 사장님이 친절하십니다.,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20241105091351.jpg,37.5225553,126.8443519
10416,오대쌀김밥홀로생칼국수,1,한식,서울특별시 서울 양천구 목동중앙남로 46 상가1층 103호,02-2643-7300,,영업시간 : 11:00 ~ 21:00 휴무일 : 매주 수요일,가격이 저렴하고 맛이 뛰어나며 인심이 후함,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20241105091739.jpg,37.5379452,126.8665377
9423,다담2900,1,한식,"서울특별시 서울 중랑구 망우로66길 75, 1층",02-493-3339,망우역 1번 출구에서906m,영업시간 : 09 ~ 21  휴무일 : 일요일  ,"식재료가 좋으며, 가격이 저렴함",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230201181533.JPG,37.596243,127.09956
9437,효자동 이발소,5,이미용,서울특별시 중랑구 용마산로 394,,면목역 2번 출구에서976m,매일 07:00 - 19:00 화요일 휴무         ,친절하고 주변보다 저렴한 이용업소,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230316165243.JPG,37.5899624,127.0971036
9595,도깨비머리방,5,이미용,서울특별시 서울 도봉구 방학로6가길 76,02-3494-4724,방학역 3번출구에서 525m,휴무일 :매주 일요일    ,"매장 안이 매우 깔끔한 편이며, 커트와 파마가격이 저렴하고, 경로우대 가격이 적용된다. ",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220726103440.jpg,37.664346,127.0370759
9649,커피앤,4,기타외식업,서울특별시 은평구 통일로63길 6(녹번동),02-358-7090,불광역 3번 출구에서183m,영업시간 : 09:00~21:00  ,서울혁신파크 인근 위치,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20221220172045.png,37.6079958,126.9314158
9722,윤가네김밥,1,한식,서울특별시 서울 송파구 가락로 208,없음,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.5145,127.1058
9597,이지헤어,5,이미용,서울특별시 서울 도봉구 도봉로130길 31,, 창동역 2번출구에서693m,매일 09:00 - 21:00  정기휴무 : 일요일         , 주택가 안에 위치하여 커트가격이 저렴하고 친절하여 이용고객이 많다. ,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220728151136.jpg,37.6543981,127.0397416
9598,쌍문이용원,5,이미용,서울특별시 서울 도봉구 방학로3길 108,02-990-6800,　,영업시간 :07:30~20:00 휴무 :수  ,커트와 염색 가격이 매우 저렴한 편이고 이른 시간 개장하여 이용에 편리한 장점이 있음 ,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220727153400.jpg,37.6591495,127.0398489
9600,행촌,1,한식,서울특별시 서울 도봉구 우이천로34길 10,02-902-5688,지하철 4호선 쌍문역 3번출구에서 도보18분,"영업시간 :10:30~22:00 카드 :지역화폐,제로페이,카드 가능 주차 :가능 홈페이지 주소 :https://www.instagram.com/haengchon/?igshid=1i5c5vmvxmzu4    ",내부 인테리어가 매우 깔끔하고 매장이 쾌적하고 넓은 편. 근처 대학교가 위치하여 순두부찌개가 저렴한 편 ,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220727152529.jpg,37.6498528,127.0232478
9984,송천엄마손칼국수,1,한식,"서울특별시 서울 송파구 마천로45길 8, 1층",02-470-3370,마천역 1번출구에서 313m 직진,영업시간 : 09:00~20:00 휴무일 : 연중무휴 주차 : 가능      ,"청결한 위생, 직접 홍두깨 사용하여 손반죽",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231218154608.jpg,37.4983562,127.1510792
9613,태양미용실,5,이미용,서울특별시 서울 마포구 월드컵북로 207,02-375-3912,마포구청역 1번 출구에서637m,　,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220721194627.jpg,37.5687996,126.9056474
9615,동일이용원,5,이미용,서울특별시 서울 마포구 성미산로1길 30,02-333-0771,망원역 1번 출구에서483m,영업시간 : 오전 8:30 ~ 오후 7시 휴일 : 매주 수요일   ,'30년'이발내공,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220721200731.jpg,37.5602372,126.9070586
9741,착한 이발소,5,이미용,서울특별시 서울 금천구 독산로40길 37,,법원단지 사거리 인근 150m 내 위치,영업시간 : 08:30 ~ 19:30 좌석수 : 3 휴무일 : 화요일 주차 : 불가   ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230426090355.jpg,37.4601426,126.9066601
9763,난곡덮밥과김밥,1,한식,서울특별시 서울 관악구 난곡로35길 3,없음,,영업시간 : 10:00~20:00 좌석수 : 4 휴무일 : 매주 일요일 배달 : 불가 카드 : 가능 주차 : 불가 ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230620113623.PNG,37.4711664,126.9177119
9658,비니거니 치킨호프,1,한식,서울특별시 서울 양천구 중앙로46길 20-1,02-2690-8779,신정네거리역 3번 출구에서 324m,"매일 16:00 - 02:00 휴무 : 매달 1,3번째 일요일      ","저렴한가격, 청결한 내부, 친절한 서비스",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20221227141212.jpg,37.5222165,126.8543801
9714,노랑머리앤,5,이미용,"서울특별시 강서구 까치산로 135, 1층",02-2697-6146,,영업시간 : 9:30 ~ 20:30 휴무일 : 매주 일요일  ,청결하고 저렴한 가격,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20241008093103.jpg,37.5496408,126.8512784
9715,백구사헤어플랜,5,이미용,"서울특별시 서울 강서구 곰달래로19길 45, 1층",02-2607-0194,,영업시간 : 9:30 ~ 20:00 휴무일 : 매주 화요일  ,친절한서비스/다양한고객층  ,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230316155206.JPG,37.5324138,126.8421292
9746,북부식당,1,한식,서울특별시 서울 도봉구 도봉로152가길 102,,도봉역 2번 출구에서409m,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :  ,넉넉한 양과 깔끔하고 맛나는 반찬,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230427134655.jpg,37.6773492,127.0453293
9747,폼폼커피베이비,4,기타외식업,서울특별시 서울 도봉구 도봉로164길 8,,1도봉역 2번 출구에서 215m,"영업시간 : 8:00~20:00  라스트오더 19:50 토요일 12:~19:00 좌석수 : 휴무일 :매달 1,3,5번째 일요일 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :   ",귀엽고 앙증맞은 디저트와 가성비 좋은 가격,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230427161226.jpg,37.6757255,127.0461958
9713,한식뷔페식당,1,한식,서울특별시 동작구 여의대방로24길 97,0507-1469-5202,신대방삼거리역 3번 출구에서162m,영업시간 : 05:00~20:00 일: 05:00 - 15:00   ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231127204234.jpg,37.4990244,126.925474
9908,지혜식당,1,한식,서울특별시 용산구 이촌로18길 15-12(이촌동),02-706-5255,,null   ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231019173833.JPG,37.5262113,126.955177
10346,둔촌칼국수,1,한식,"서울특별시 강동구 풍성로56길 9, 1층",02-477-4481,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240830162222.jpg,37.5279163,127.1347629
9910,부자식당,1,한식,서울특별시 서울 용산구 대사관로24길 13,02-797-9046,,null ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231019174039.JPG,37.5328221,127.0049389
9911,장원,1,한식,서울특별시 용산구 원효로19길 34(원효로4가),02-711-8948,,null  ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231019174139.jpg,37.5332141,126.9541033
9912,친구의천(후랜드천),1,한식,서울특별시 용산구 장문로 88(보광동),02-790-9415,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231019174225.JPG,37.5275901,126.9949135
9924,하이 베를리너,4,기타외식업,서울특별시 서울 금천구 가산로9길 12,0507-1400-1309,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231026141728.PNG,37.4565,126.8954
9433,맛조탕,1,한식,서울특별시 관악구 은천로 119,02-871-1711,서울대입구역 6번 출구에서932m 현대시장 사거리에서 국민은행으로 올라오시는 길 바로 맞은편에 위치,영업시간 : 08:00 ~ 16:00 재고소진시 조기마감 휴무일 : 월요일 휴무     ,* 봉천동 제육볶음 맛집 * 포장 구매 시 할인혜택 * 배달의 민족 제휴업체,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220718153657.jpg,37.4869236,126.9485215
9925,다도해수산,3,경양식/일식,서울특별시 서울 금천구 남부순환로108길 27,0507-1400-1309,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231026142749.PNG,37.4780942,126.8923285
9927,써니밥상,1,한식,서울특별시 서울 금천구 시흥대로 364,02-891-8918,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231026143416.PNG,37.4411067,126.9033044
9928,머리나라,5,이미용,서울특별시 서울 금천구 시흥대로63길 50,02-805-1305,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231026143622.PNG,37.455494,126.896936
9929,김밥천국,1,한식,서울특별시 서울 금천구 시흥대로50길 10,02-894-7772,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231026143833.PNG,37.4512401,126.9026382
9930,유별난숯불꼼장어,1,한식,서울특별시 서울 금천구 금하로14길 10,02-803-4635,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231026144044.PNG,37.4524697,126.9035074
10070,옷수선하는날,7,세탁,서울특별시 서울 구로구 신도림로11길 3,02-824-3465,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.5102459,126.8785129
10348,부부식당,1,한식,서울특별시 서울 강동구 풍성로56길 7,02-476-3838,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240830162547.jpg,37.5279163,127.1347629
10378,강남식당(강남식당짜장전문),2,중식,서울특별시 서울 양천구 곰달래로13길 4,02-2604-2346,까치산역 3번 출구에서 972m,영업시간 : 월~일 10:30 ~ 20:00   ,가격이 저렴하고 옛날 짜장 특유의 풍미가 깊음,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20241121140657.jpg,37.5332411,126.8356137
10331,도깨비칼국수,1,한식,서울특별시 강북구 도봉로 183,982-3369,미아역 5번 출구에서 59m,영업시간 : 매일 10:00-21:00 좌석수 : 휴무일 : 배달 : 가능 예약 :  카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240822172228.jpg,37.6350196,127.0233339
9497,우리집식당,1,한식,서울특별시 서울 구로구 디지털로27길 69,02-862-2299,남구로역 2번 출구에서504m,영업시간 :09:30-22:00  휴무일 : 주말      ,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230202132930.JPG,37.4841306,126.8901184
9896,공릉동멸치국수,1,한식,서울특별시 서울 노원구 동일로173가길 43,070-8160-6158,태릉입구역 3번출구에서 314m,영업시간 : 24사 휴무일 : 연중무휴 주차 : 불가,파의 식감과 맛이 일품인 멸치국수집으로 24시간 운영,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231018025233.jpg,37.6216718,127.0726673
9617,전주집,1,한식,서울특별시 서울 마포구 큰우물로 75 지하1층,02-716-4872,마포역 2번 출구에서177m,　  ,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220721203330.jpg,37.5412012,126.9462893
9510,고향냉면,1,한식,서울특별시 서울 성동구 독서당로 301-93(금호동3가),02-2234-8043,금호역 1번 출구에서586m,영업시간 : 11:00 ~ 21:00 휴무일 : 일요일 배달 : O    ,주인이 시장에서 식자재 직접 조달 ,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20210804113730.jpg,37.5487937,127.022384
9544,산천칡냉면,1,한식,"서울특별시 동작구 사당로12길 2, 2층",02-3472-2849,남성역 2번 출구에서94m,매일 11:30 - 19:50 휴무일 : 월요일 ,"저렴한 가격, 깨끗한 위생",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230202140509.jpg,37.4844451,126.970959
9623,양구손두부,1,한식,서울특별시 은평구 통일로83길 5-21(갈현동),02-353-7185,, ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220722134616.jpg,37.6213018,126.9184284
9550,태원,2,중식,"서울특별시 동작구 등용로 81, 1층",02-815-5155,장승배기역 4번 출구에서823m,매일 11:00 - 21:00 15:00 - 17:00 브레이크타임 휴무 : 토   ,"저렴한 가격, 깨끗한 위생",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230316140137.JPG,37.505551,126.9342135
9627,쿨맨헤어,5,이미용,서울특별시 은평구 서오릉로 79(역촌동),02-308-7161,,  ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220722135040.jpg,37.607277,126.9216872
10421,힐링타로카페,4,기타외식업,서울특별시 서울 송파구 풍성로25길 37-1,,,영업시간 : 12:00~21:00 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20241106145215.jpg,37.5353234,127.1207739
9654,송송카레,1,한식,서울특별시 강남구 역삼로 207,02-553-0527,역삼역 1번 출구에서593m,영업시간 :11:00~01:00  배달 :가능  주차 :가능     ,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231127122443.jpg,37.4986773,127.0466011
9745,향원,2,중식,서울특별시 서울 도봉구 덕릉로59길 62,02-994-5350,쌍문역 2번 출구에서 926m,영업시간 :10:00~21:00 좌석수 : 휴무일 : 매주 수요일 배달 : 예약 : 카드 : 주차   홈페이지 주소:   전자우편주소 : 기타 :      ,신선하고 깨끗한 재료와 청결한 관리로 안전하고 차별화된 맛 추구,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230427144144.jpg,37.640103,127.0382074
9867,양귀비짬뽕,2,중식,서울특별시 서울 마포구 월드컵로 190 상가112호,02-302-2302,마포구청역 2번출구에서 나와 바로 왼쪽 건물 (업소는 건물 입구로 들어가 직진),영업시간 : 11:00~20:30 (브레이크타임 15시~17시) 휴무일 :  매주 일요일 예약 : OK 카드 : OK (제로페이) 주차 : OK,밖에서는 잘 보이지도 않는 이 가게가 항상 손님들로 북적이는 이유는?  이름마저 '고수'의 기운이 느껴지는 '양.귀.비'짬뽕과 탕수육을 부담없이 즐길수 있습니다.  역시 '쓰부'!,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230825153851.jpg,37.5641812,126.9031193
10057,오늘부터우리는,1,한식,서울특별시 서울 구로구 개봉로3길 40,2683-8292,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.486415,126.8540338
9647,국가대표칼국수,1,한식,서울특별시 은평구 연서로6길 22(역촌동), 02-6956-1518,,　  ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20221220171750.jpg,37.6042539,126.9182314
10058,동명,3,경양식/일식,서울특별시 서울 구로구 경인로47길 6,6339-3331,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.5000137,126.8673294
10110,카페마닐,4,기타외식업,서울특별시 서울 구로구 오리로17길 89,,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.4986423,126.8283449
10111,만원족발,4,기타외식업,서울특별시 서울 구로구 구로동로8길 96,,,,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.4879005,126.8869168
